"key","scientificName","recordedBy","recordNumber","year","eventDate","stateProvince","locality","verbatimLocality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","elevation","verbatimElevation","habitat","occurrenceRemarks","fieldNotes","dynamicProperties","reproductiveCondition","associatedTaxa","identifiedBy","dateIdentified","typeStatus","preparations","institutionCode","collectionCode"
"1318108945","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn & J. Lau","5556",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4064,-157.879,NA,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1318315846","Metrosideros polymorpha Gaudich.","J. Horn","5503",2011,"2011-05-18","Hawaii","East Maui, Makawao State Forest, adjacent to gulch on E side of Fong Ridge Road powerline r-o-w, c. 0.65 mi N of its S terminus in agricultural field.",NA,20.8211,-156.269,NA,995,NA,"Forest",NA,NA,NA,NA,NA,"Wagner, W. L., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"US","US"
"1318542847","Metrosideros macropus Hook. & Arn.","J. Horn & J. Lau","5549",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4133,-157.867,NA,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1318582885","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5542",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4172,-157.851,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1318649277","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5521",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5028,-158.161,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1318673075","Metrosideros polymorpha Gaudich.","J. Horn","5505",2011,"2011-05-18","Hawaii","East Maui, Makawao State Forest, on E side of Fong Ridge Road powerline r-o-w, c. 0.35 mi N of its S terminus in agricultural field.",NA,20.8164,-156.268,NA,1081,NA,"Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1318863896","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5541",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.42,-157.849,NA,735,NA,"Terrestrial wefts of leafy liverworts",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1318977837","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5550",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4133,-157.867,NA,510,NA,NA,NA,NA,NA,NA,NA,"Wagner, W. L., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"US","US"
"1319016974","Metrosideros tremuloides (A.Heller) Knuth","J. Horn & J. Lau","5527",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5022,-158.156,NA,823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319067891","Metrosideros polymorpha var. dieteri J.W.Dawson & Stemmerm.","K. R. Wood, J. Horn & M. Query","14667",2011,"2011-05-13","Hawaii","Waimea District, Koke'e, Pu'u O Kila region, trail to Pihea.",NA,22.14,-159.62,NA,669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319151130","Metrosideros polymorpha Gaudich.","J. Horn","5507",2011,"2011-05-19","Hawaii","West Maui, along a 4WD track running NNW to the summit of Hana'ula. Track is on a ridge between the Ukumehame and Waikapu Valleys. Locality on this track is 2.8 miles NW of jct. with Honoapiilani Hwy (Hwy 30).",NA,20.8103,-156.543,NA,670,NA,"Sclerophyllous shrubland to 1.5 m in height, SE facing exposure",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319176242","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5533",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4208,-157.846,NA,805,NA,"Terrestrial wefts of leafy liverworts",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319217685","Metrosideros polymorpha var. pumila (A.Heller) J.W.Dawson & Stemmerm.","K. R. Wood, J. Horn & M. Query","14669",2011,"2011-05-13","Hawaii","Waimea District, Alakai, Lehua Maka Noi bog region.",NA,22.14,-159.61,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319295285","Metrosideros macropus Hook. & Arn.","J. Horn & J. Lau","5546",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4161,-157.855,NA,687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319391419","Metrosideros polymorpha var. polymorpha","J. Horn","5514",2011,"2011-05-19","Hawaii","West Maui, along a 4WD track running NNW to the summit of Hana'ula. Track is on a ridge between the Ukumehame and Waikapu Valleys. Locality on this track is 2.8 miles NW of jct. with Honoapiilani Hwy (Hwy 30).",NA,20.8413,-156.555,NA,1201,NA,"Sclerophyllous shrubland to 2.0 m in height, SE facing exposure",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319416867","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5540",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4194,-157.848,NA,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319445918","Metrosideros polymorpha var. polymorpha","J. Horn & J. Lau","5554",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4078,-157.878,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319547746","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5544",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4167,-157.854,NA,741,NA,NA,NA,NA,NA,NA,NA,"Wagner, W. L., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"US","US"
"1319579080","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5531",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4208,-157.846,NA,805,NA,"Terrestrial wefts of leafy liverworts",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319701130","Metrosideros tremuloides (A.Heller) Knuth","J. Horn & J. Lau","5561",2011,"2011-05-30","Hawaii","Ko'olau Range, along Lanipo Trail.",NA,21.3117,-157.773,NA,458,NA,"Remnant woodland",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319716558","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn & J. Lau","5563",2011,"2011-05-30","Hawaii","Ko'olau Range, along Lanipo Trail.",NA,21.3147,-157.772,NA,482,NA,"Remnant woodland",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319787799","Metrosideros polymorpha Gaudich.","J. Horn","5502",2011,"2011-05-18","Hawaii","East Maui, Makawao State Forest, adjacent to gulch on E side of Fong Ridge Road powerline r-o-w, c. 0.65 mi N of its S terminus in agricultural field.",NA,20.8211,-156.269,NA,995,NA,"Forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319808811","Metrosideros polymorpha Gaudich.","J. Horn","5508",2011,"2011-05-19","Hawaii","West Maui, along a 4WD track running NNW to the summit of Hana'ula. Track is on a ridge between the Ukumehame and Waikapu Valleys. Locality on this track is 2.8 miles NW of jct. with Honoapiilani Hwy (Hwy 30).",NA,20.8281,-156.557,NA,1030,NA,"Sclerophyllous shrubland to 2.0 m in height, SE facing exposure",NA,NA,NA,NA,NA,"Wagner, W. L., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"US","US"
"1319874356","Metrosideros rugosa A.Gray","J. Horn & J. Lau","5539",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4194,-157.848,NA,748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319899460","Metrosideros polymorpha Gaudich.","K. R. Wood, J. Horn & M. Query","14671",2011,"2011-05-13","Hawaii","Waimea District, Alakai, Lehua Maka Noi bog region.",NA,22.14,-159.61,NA,1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319949740","Metrosideros polymorpha Gaudich.","K. R. Wood, J. Horn & M. Query","14680",2011,"2011-05-13","Hawaii","Waimea District, Koke'e, Pu'u O Kila region, trail to Pihea.",NA,22.15,-159.62,NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1319950289","Metrosideros rugosa A.Gray","J. Horn & J. Lau","5535",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4203,-157.846,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1320088227","Metrosideros tremuloides (A.Heller) Knuth","J. Horn & J. Lau","5526",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5022,-158.156,NA,831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1320137100","Metrosideros polymorpha Gaudich.","J. Horn","5511",2011,"2011-05-19","Hawaii","West Maui, along a 4WD track running NNW to the summit of Hana'ula. Track is on a ridge between the Ukumehame and Waikapu Valleys. Locality on this track is 2.8 miles NW of jct. with Honoapiilani Hwy (Hwy 30).",NA,20.8281,-156.557,NA,1030,NA,"Sclerophyllous shrubland to 2.0 m in height, SE facing exposure",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1320233933","Metrosideros polymorpha var. pumila (A.Heller) J.W.Dawson & Stemmerm.","K. R. Wood, J. Horn & M. Query","14670",2011,"2011-05-13","Hawaii","Waimea District, Alakai, Lehua Maka Noi bog region.",NA,22.14,-159.61,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1320544059","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn & J. Lau","5522",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5028,-158.161,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1320670586","Metrosideros waialealae var. waialealae","K. R. Wood, J. Horn & M. Query","14681",2011,"2011-05-13","Hawaii","Waimea District, Alakai, first bog ca. 1k west of Kilohana.",NA,22.15,-159.59,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1320770593","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5560",2011,"2011-05-30","Hawaii","Ko'olau Range, along Lanipo Trail.",NA,21.3117,-157.773,NA,458,NA,"Remnant woodland",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1320789326","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn","5518",2011,"2011-05-19","Hawaii","West Maui, along a 4WD track running NNW to the summit of Hana'ula. Track is on a ridge between the Ukumehame and Waikapu Valleys. Locality on this track is 2.8 miles NW of jct. with Honoapiilani Hwy (Hwy 30).",NA,20.8394,-156.556,NA,1210,NA,"Sclerophyllous shrubland to 2.0 m in height, SE facing exposure",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1320813635","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn & J. Lau","5524",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5028,-158.16,NA,759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1320842622","Metrosideros polymorpha var. polymorpha","J. Horn & J. Lau","5547",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4158,-157.856,NA,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321043541","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5534",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4203,-157.846,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321090778","Metrosideros polymorpha var. polymorpha","J. Horn & J. Lau","5552",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4083,-157.876,NA,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321146084","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5536",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4203,-157.847,NA,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321158359","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn & J. Lau","5562",2011,"2011-05-30","Hawaii","Ko'olau Range, along Lanipo Trail.",NA,21.3117,-157.773,NA,458,NA,"Remnant woodland",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321239465","Metrosideros polymorpha var. polymorpha","J. Horn & J. Lau","5525",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5025,-158.151,NA,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321282249","Metrosideros rugosa A.Gray","J. Horn & J. Lau","5537",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4203,-157.847,NA,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321315742","Metrosideros polymorpha Gaudich.","K. R. Wood, J. Horn & M. Query","14665",2011,"2011-05-13","Hawaii","Waimea District, Koke'e, Kahuama'a Flats.",NA,22.14,-159.64,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321332217","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5519",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5025,-158.162,NA,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321337170","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5548",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4158,-157.856,NA,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321345021","Metrosideros polymorpha var. polymorpha","J. Horn & J. Lau","5528",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5022,-158.152,NA,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321439801","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn & J. Lau","5557",2011,"2011-05-30","Hawaii","Ko'olau Range, along Lanipo Trail.",NA,21.3047,-157.779,NA,317,NA,"Remenant woodland",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321505711","Metrosideros tremuloides (A.Heller) Knuth","J. Horn & J. Lau","5543",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4172,-157.851,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321630522","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5545",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4167,-157.854,NA,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321633557","Metrosideros polymorpha var. pumila (A.Heller) J.W.Dawson & Stemmerm.","K. R. Wood, J. Horn & M. Query","14674",2011,"2011-05-13","Hawaii","Waimea District, Alakai, first bog ca. 1k west of Kilohana.",NA,22.15,-159.59,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321634041","Metrosideros rugosa A.Gray","J. Horn & J. Lau","5532",2011,"2011-05-23","Hawaii","Ko'olau Range, along Aiea Ridge trail.",NA,21.4208,-157.846,NA,805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321720924","Metrosideros polymorpha Gaudich.","K. R. Wood, J. Horn & M. Query","14673",2011,"2011-05-13","Hawaii","Waimea District, Alakai, first bog ca. 1k west of Kilohana.",NA,22.15,-159.6,NA,1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321763231","Metrosideros polymorpha Gaudich.","K. R. Wood, J. Horn & M. Query","14672",2011,"2011-05-13","Hawaii","Waimea District, Alakai, Lehua Maka Noi bog region.",NA,22.14,-159.61,NA,1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1321848530","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn & J. Lau","5523",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5028,-158.161,NA,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1322135862","Metrosideros polymorpha Gaudich.","J. Horn","5516",2011,"2011-05-19","Hawaii","West Maui, along a 4WD track running NNW to the summit of Hana'ula. Track is on a ridge between the Ukumehame and Waikapu Valleys. Locality on this track is 2.8 miles NW of jct. with Honoapiilani Hwy (Hwy 30).",NA,20.8411,-156.555,NA,1232,NA,"Sclerophyllous shrubland to 2.0 m in height, SE facing exposure",NA,NA,NA,NA,NA,"Wagner, W. L., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"US","US"
"1322139896","Metrosideros polymorpha Gaudich.","J. Horn","5515",2011,"2011-05-19","Hawaii","West Maui, along a 4WD track running NNW to the summit of Hana'ula. Track is on a ridge between the Ukumehame and Waikapu Valleys. Locality on this track is 2.8 miles NW of jct. with Honoapiilani Hwy (Hwy 30).",NA,20.8412,-156.555,NA,1198,NA,"Sclerophyllous shrubland to 2.0 m in height, SE facing exposure",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1322322643","Metrosideros polymorpha Gaudich.","J. Horn & J. Lau","5529",2011,"2011-05-21","Hawaii","Wai'anae Range. Ka'ala.",NA,21.5022,-158.152,NA,996,NA,NA,NA,NA,NA,NA,NA,"Wagner, W. L., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"US","US"
"1322466100","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn & J. Lau","5564",2011,"2011-05-30","Hawaii","Ko'olau Range, along Lanipo Trail.",NA,21.3147,-157.772,NA,482,NA,"Remnant woodland",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1322635265","Metrosideros waialealae var. waialealae","K. R. Wood, J. Horn & M. Query","14677",2011,"2011-05-13","Hawaii","Waimea District, Alakai, first bog ca. 1k west of Kilohana.",NA,22.15,-159.59,NA,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1322835829","Metrosideros polymorpha var. incana (H.Lév.) Skottsb.","J. Horn","5513",2011,"2011-05-19","Hawaii","West Maui, along a 4WD track running NNW to the summit of Hana'ula. Track is on a ridge between the Ukumehame and Waikapu Valleys. Locality on this track is 2.8 miles NW of jct. with Honoapiilani Hwy (Hwy 30).",NA,20.8281,-156.557,NA,1030,NA,"Sclerophyllous shrubland to 2.0 m in height, SE facing exposure",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1322842418","Metrosideros polymorpha Gaudich.","J. Horn","5509",2011,"2011-05-19","Hawaii","West Maui, along a 4WD track running NNW to the summit of Hana'ula. Track is on a ridge between the Ukumehame and Waikapu Valleys. Locality on this track is 2.8 miles NW of jct. with Honoapiilani Hwy (Hwy 30).",NA,20.8281,-156.557,NA,1030,NA,"Sclerophyllous shrubland to 2.0 m in height, SE facing exposure",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"1928736254","Metrosideros polymorpha Gaudich.","K. R. Wood","14673",2011,"2011-05-13","Hawaii","Waimea. Alakai, first bog ca. Ik west of Kilohana. Metrosideros mixed wet forest and adjacent bogs.",NA,22.15,-159.6006,NA,1204,"3950 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet","NY","NY"
"1930199570","Metrosideros polymorpha Gaudich.","K. R. Wood","14665",2011,"2011-05-13","Hawaii","Waimea District, Kokee, Kahuamaa flats",NA,22.14,-159.64,NA,1219,"3999 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet","NY","NY"
"1930888651","Metrosideros polymorpha Gaudich.","K. R. Wood","14668",2011,"2011-05-13","Hawaii","Waimea. Kokee, Puu O Kila region, trail to Pihea. Metrosideros mixed wet forest.",NA,22.14,-159.619994,NA,1219,"3999 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet","NY","NY"
"1986996258","Metrosideros excelsa Sol. ex Gaertn.","Michael B. Piep","11.001",2011,"2011-05-26","California","San Francisco; across from Hotel Kabuki on Laguna Street between Post Street and Geary Blvd.",NA,37.785558,-122.428061,25,54,"177 ft.","Street side in opening of sidewalk","Tree to about 25 ft. tall; flowers clustered, with bright burgundy-red stamen filaments; leaves thick, leathery",NA,NA,"flower",NA,"Michael B. Piep","2013-05-26T00:00:00",NA,NA,"USU","UTC"
"5956202246","Metrosideros polymorpha var. dieteri J.W.Dawson & Stemmerm.","Wood, K.R.; Horn, J.; Query, M.","14667",2011,"2011-05-13","Hawaii","Kokee, Puu O Kila region, trail to Pihea",NA,NA,NA,NA,1219,"1219 m","Metrosideros mixed wet forest. W/Cheirodendron, Dodonaea viscosa, Perrottetia sandwicensis, Dicranopteris linearis, Scaevola procerta, Leptecophylla tameiameiae, Sadleria pallida, S. cyatheoides, S. souleyetiana","Lat/Long: 22.139999, -159.619995| DNA; tree, 4 m tall, bark brown-gray, rough fissured",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956599357","Metrosideros polymorpha Gaudich.","Wood, K.R.; Query, M.; Horn, J.","14680",2011,"2011-05-13","Hawaii","Kokee, Puu O Kila region, trail to Pihea",NA,NA,NA,NA,1250,"1250 m","Metrosideros mixed wet forest. W/ Chirodendron, Dodonaea viscosa, Perrottetia sandwicensis, Dicranopteris linearis, Scaevola procera, Leptecophylla tameiameiae, Sadleria pallida, S. cyatheoides, S. souleytiana","Lat/Long: 22.139999, -159.619995| DNA; tree, 7 m tall, common",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956670833","Metrosideros polymorpha Gaudich.","Wood, K.R.; Horn, J.; Query, M.","14665",2011,"2011-05-13","Hawaii","Waimea District",NA,NA,NA,NA,1219,"1219 m","Kokee, Kahuamaa flats, Metrosideros mixed wet forest. W/ Cheirodendron, Dodonaea viscosa, Perrotttetia sandwicensis, Kadua foggiana","Lat/Long: 22.139999, -159.639999; Tree, 7 m tall, perhaps hybrid with M. p. dieteri",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956670834","Metrosideros polymorpha Gaudich.","Wood, K.R.; Query, M.; Horn, J.","14668",2011,"2011-05-13","Hawaii","Kokee, Puu O Kila region, trail to Pihea",NA,NA,NA,NA,1219,"1219 m","Metrosideros mixed wet forest. W/ Chirodendron, Dodonaea viscosa, Perrottetia sandwicensis, Dicranopteris linearis, Scaevola procera, Leptecophylla tameiameiae, Sadleria pallida, S. cyatheoides, S. souleytiana","Lat/Long: 22.139999, -159.619995| DNA; tree, 4 m tall, bark dark brown rough textured, common with M.p. dieteri",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956682765","Metrosideros polymorpha Gaudich.","Wood, K.R.; Horn, J.; Query, M.","14673",2011,"2011-05-13","Hawaii","Alakai, first bog ca. 1k west of Kilohana",NA,NA,NA,NA,1204,"1204 m","Metrosideros mixed wet forest and adjacent bogs. W/ Cheirodendron, Dodonaea viscosa, Perrottetia sandwicensis, Dicranopteris linearis, Scaevola procera, Leptecophylla tameiameiae, Sadleria pallida, S. cyatheoides, S. souleyetiana","Lat/Long: 22.150000, -159.600006| DNA; tree, small bog form, common",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
